name,_id,run_start_time,run_end_time,status,status_message,add_diesel_generator_one_distribution_center.batt_storage_capacity,add_diesel_generator_one_distribution_center.generator,add_diesel_generator_one_distribution_center.pv_power,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,batt_discharge_power,batt_initial_charge,batt_max_soc,batt_min_soc,epw_file,meter_name,reporting_frequency,template
DOE Autogenerated 2273,6bb4d289-b6ad-489e-ac52-f227a050d1e9,2022-07-15T23:43:53.017Z,2022-07-15T23:46:21.676Z,completed,completed normal,70.0,80kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2321,5f965909-43d5-4a37-8e46-952ff671836f,2022-07-15T23:46:51.072Z,2022-07-15T23:49:27.356Z,completed,completed normal,10.0,80kW Diesel,35.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2384,eb428b08-bf75-4e3d-b9b0-a7b2e6ebc52e,2022-07-15T23:50:47.523Z,2022-07-15T23:53:25.517Z,completed,completed normal,30.0,80kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 483,2c3ab3c7-e84c-4ac5-8cd7-ef6961036832,2022-07-15T21:54:58.923Z,2022-07-15T21:56:59.327Z,completed,completed normal,25.0,55kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2408,66fb5bd4-4cfc-4b23-aef2-802903a130d8,2022-07-15T23:52:21.243Z,2022-07-15T23:54:58.139Z,completed,completed normal,150.0,42kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2411,ccade901-e61a-4a37-95d9-7eb513947231,2022-07-15T23:52:39.094Z,2022-07-15T23:55:09.919Z,completed,completed normal,300.0,42kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1337,741cec20-d049-4acf-bd6e-0517adedbc2d,2022-07-15T22:46:40.830Z,2022-07-15T22:49:13.217Z,completed,completed normal,20.0,55kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2430,483bf99d-3af9-4c37-8614-8e3fb3558688,2022-07-15T23:53:42.941Z,2022-07-15T23:56:25.920Z,completed,completed normal,300.0,55kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1797,1dcd5ed7-5f23-47c2-bf34-bd945026e6f3,2022-07-15T23:14:19.740Z,2022-07-15T23:16:47.905Z,completed,completed normal,50.0,55kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 366,7a4ce763-3e3a-42e3-bceb-8588878c3b1e,2022-07-15T21:48:26.109Z,2022-07-15T21:50:44.432Z,completed,completed normal,15.0,55kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1904,d54454b4-65c5-4350-8d86-285809652e18,2022-07-15T23:20:50.388Z,2022-07-15T23:23:29.934Z,completed,completed normal,12.5,55kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 161,126307dd-4c37-4d04-bb5b-9592fc70eb49,2022-07-15T21:37:10.369Z,2022-07-15T21:39:24.520Z,completed,completed normal,30.0,80kW Diesel,10.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2305,b55db194-0cf4-4d86-87e5-b2fc1bee61fc,2022-07-15T23:45:54.526Z,2022-07-15T23:48:38.649Z,completed,completed normal,17.5,55kW Diesel,35.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2288,eba01b78-f6db-411f-b0d8-965044f3ef16,2022-07-15T23:44:56.573Z,2022-07-15T23:47:30.009Z,completed,completed normal,25.0,42kW Diesel,35.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 79,9e5c1e45-f238-4238-a290-d24e34510057,2022-07-15T21:32:30.027Z,2022-07-15T21:34:47.581Z,completed,completed normal,10.0,55kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 415,5cc68521-c93e-423a-acf1-b2856aba9b25,2022-07-15T21:51:01.167Z,2022-07-15T21:53:16.310Z,completed,completed normal,250.0,42kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 776,83b35584-36c5-4ce5-bcce-13c021a2b742,2022-07-15T22:11:51.586Z,2022-07-15T22:14:26.139Z,completed,completed normal,250.0,55kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1521,08a18ab6-0f50-41ec-a829-1ce96bf2f0e1,2022-07-15T22:57:42.378Z,2022-07-15T23:00:16.391Z,completed,completed normal,0.0,80kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 385,653cc92c-ea7a-4dbb-888d-2ff123ff60d6,2022-07-15T21:49:59.229Z,2022-07-15T21:52:04.204Z,completed,completed normal,15.0,80kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1941,a34932bf-e097-4c45-98cd-042284abe624,2022-07-15T23:23:02.633Z,2022-07-15T23:25:41.399Z,completed,completed normal,10.0,42kW Diesel,5.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 932,16dbead2-7755-4fb9-ba41-128aadff213b,2022-07-15T22:21:38.559Z,2022-07-15T22:23:59.915Z,completed,completed normal,0.0,55kW Diesel,25.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 63,f92b6de3-69dd-40e1-aa5f-70a91d210728,2022-07-15T21:32:24.220Z,2022-07-15T21:34:44.483Z,completed,completed normal,17.5,42kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2039,fbaf01a7-7765-4757-aa43-e06a88d0aef4,2022-07-15T23:29:26.551Z,2022-07-15T23:32:10.052Z,completed,completed normal,17.5,80kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 477,b45bfffc-200a-43ed-b800-bfd3f4c66e45,2022-07-15T21:54:42.561Z,2022-07-15T21:57:03.094Z,completed,completed normal,5.0,55kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1628,d0e5c931-642a-4a4d-a049-3fb4abcd0664,2022-07-15T23:04:06.530Z,2022-07-15T23:06:38.699Z,completed,completed normal,100.0,55kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2240,96b0baad-821b-4cd8-8f97-a2edd24013af,2022-07-15T23:42:00.296Z,2022-07-15T23:44:39.214Z,completed,completed normal,300.0,42kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1172,b52eb7ec-1d88-4a8e-b085-74542cd834d1,2022-07-15T22:36:12.106Z,2022-07-15T22:38:47.963Z,completed,completed normal,100.0,55kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1194,ada8e8c0-e74a-4301-bd60-ada27d280aff,2022-07-15T22:37:35.188Z,2022-07-15T22:40:22.503Z,completed,completed normal,250.0,80kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1492,8895fe47-447a-40e4-ba7a-b499f9ed66e2,2022-07-15T22:55:51.524Z,2022-07-15T22:58:23.168Z,completed,completed normal,35.0,42kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 555,06a3df81-bdd2-408e-a93d-dadff1173f8d,2022-07-15T21:59:04.105Z,2022-07-15T22:01:17.032Z,completed,completed normal,12.5,80kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1930,2c9103c9-299d-4996-a54f-c35b66eeaa2b,2022-07-15T23:22:33.954Z,2022-07-15T23:25:18.593Z,completed,completed normal,50.0,80kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 73,2180e172-a846-4079-b3b1-b404ac8d8e53,2022-07-15T21:32:28.134Z,2022-07-15T21:34:39.708Z,completed,completed normal,250.0,42kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 362,fae12eb3-88fe-45c5-96bd-09aae6f62e14,2022-07-15T21:48:18.723Z,2022-07-15T21:50:39.643Z,completed,completed normal,0.0,55kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 835,afe4749f-e413-4fe5-9811-d642c5ef38b9,2022-07-15T22:15:25.293Z,2022-07-15T22:18:12.860Z,completed,completed normal,350.0,55kW Diesel,15.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2278,3a75e433-387b-4d60-acde-9402adb162bf,2022-07-15T23:44:12.595Z,2022-07-15T23:46:50.598Z,completed,completed normal,300.0,80kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 888,e488f156-87cc-49bc-aa04-31e0b25acfde,2022-07-15T22:18:56.936Z,2022-07-15T22:21:37.952Z,completed,completed normal,150.0,55kW Diesel,20.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1767,f92aabfc-9090-4c46-b4ac-0b01264beddc,2022-07-15T23:12:27.156Z,2022-07-15T23:15:06.082Z,completed,completed normal,400.0,80kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1528,635cd637-257e-4e71-b786-b1f7fac6f366,2022-07-15T22:58:06.656Z,2022-07-15T23:00:35.755Z,completed,completed normal,25.0,80kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 350,2bc8dbee-2f2d-4780-b4dd-7eb94177bc3d,2022-07-15T21:47:59.631Z,2022-07-15T21:50:24.806Z,completed,completed normal,25.0,42kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 354,73175bff-80bb-4596-9214-e5007e274eb5,2022-07-15T21:48:02.156Z,2022-07-15T21:50:12.330Z,completed,completed normal,70.0,42kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 180,2895a0bf-cc86-40c2-b1ac-564008ad4103,2022-07-15T21:38:58.995Z,2022-07-15T21:40:57.749Z,completed,completed normal,30.0,42kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 484,f2ea99a3-ccbd-43a7-937b-deb612382ce8,2022-07-15T21:55:00.528Z,2022-07-15T21:57:19.339Z,completed,completed normal,30.0,55kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1256,ca9abaeb-e74e-4da2-a669-84e8c4000387,2022-07-15T22:41:37.226Z,2022-07-15T22:44:01.813Z,completed,completed normal,5.0,42kW Diesel,0.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1089,7a66051f-3d6e-42ff-b281-1647270e416d,2022-07-15T22:31:04.996Z,2022-07-15T22:33:41.009Z,completed,completed normal,17.5,42kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 768,cd54a204-fdcc-4ae6-9e0b-0a59e9f4ff0d,2022-07-15T22:11:20.684Z,2022-07-15T22:13:40.755Z,completed,completed normal,25.0,55kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1671,aba9b163-4724-45b8-a6be-969390ad8e39,2022-07-15T23:06:39.739Z,2022-07-15T23:09:04.769Z,completed,completed normal,350.0,42kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1373,824df767-f477-44ce-926c-e27ffe565f72,2022-07-15T22:48:42.486Z,2022-07-15T22:51:14.622Z,completed,completed normal,15.0,42kW Diesel,10.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 314,a686eea3-9caf-4c78-bb29-ff5e5880ab95,2022-07-15T21:45:49.664Z,2022-07-15T21:48:00.412Z,completed,completed normal,35.0,55kW Diesel,25.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1276,67209c28-0c2b-47a5-8dc5-670eff15b969,2022-07-15T22:42:46.490Z,2022-07-15T22:45:26.852Z,completed,completed normal,10.0,55kW Diesel,0.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1663,688b84e2-7058-4258-a073-593c4f4b285d,2022-07-15T23:06:21.663Z,2022-07-15T23:08:57.973Z,completed,completed normal,35.0,42kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1627,1044ba49-19c8-40b3-a3d1-89fca77eba24,2022-07-15T23:04:05.368Z,2022-07-15T23:06:37.323Z,completed,completed normal,70.0,55kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1845,a1cc5b21-4538-4eb6-9950-e757d676c7a9,2022-07-15T23:17:12.990Z,2022-07-15T23:19:53.230Z,completed,completed normal,5.0,55kW Diesel,50.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 485,c1f2e30d-f5fc-41fb-bc82-fc039d81ac02,2022-07-15T21:55:01.713Z,2022-07-15T21:57:25.264Z,completed,completed normal,35.0,55kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1430,c297d13b-aa91-4800-9908-daee991c7957,2022-07-15T22:52:14.787Z,2022-07-15T22:54:44.146Z,completed,completed normal,15.0,42kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1064,48eb2f40-69f6-4260-84cb-0825928f1ce1,2022-07-15T22:29:39.453Z,2022-07-15T22:32:09.547Z,completed,completed normal,400.0,55kW Diesel,35.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2143,e960877d-cd92-455c-bcba-e9f011d7d3fc,2022-07-15T23:35:45.411Z,2022-07-15T23:38:10.220Z,completed,completed normal,200.0,55kW Diesel,20.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2144,fa8316db-2b37-4bfd-8f79-7ae302d95c77,2022-07-15T23:35:51.797Z,2022-07-15T23:38:37.100Z,completed,completed normal,250.0,55kW Diesel,20.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2210,4ce995b2-c407-49e3-a57d-256aa827ec8a,2022-07-15T23:39:55.249Z,2022-07-15T23:42:20.310Z,completed,completed normal,17.5,80kW Diesel,25.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 775,a6908842-d4af-49e7-af18-b1628ec09389,2022-07-15T22:11:51.118Z,2022-07-15T22:14:25.188Z,completed,completed normal,200.0,55kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 759,05eacbac-1d43-4523-b9d8-b23189b0513b,2022-07-15T22:11:00.565Z,2022-07-15T22:13:39.140Z,completed,completed normal,350.0,42kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1700,b88e2c56-d9a6-4291-8e05-f629c3f66e98,2022-07-15T23:08:22.093Z,2022-07-15T23:11:02.190Z,completed,completed normal,30.0,80kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2192,1c7cbacb-384c-4ca7-af29-381f1c8943a3,2022-07-15T23:38:42.397Z,2022-07-15T23:41:16.170Z,completed,completed normal,20.0,55kW Diesel,25.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2227,6b0172e8-8d2d-4310-8608-1230745ad1ba,2022-07-15T23:41:03.128Z,2022-07-15T23:43:35.081Z,completed,completed normal,12.5,42kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 866,1464c87a-f2d4-4688-85b6-a8466c11f060,2022-07-15T22:17:18.255Z,2022-07-15T22:19:48.944Z,completed,completed normal,50.0,42kW Diesel,20.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 879,9bdc230b-dcc4-4e09-bf43-8f17dabd630c,2022-07-15T22:18:13.355Z,2022-07-15T22:20:37.087Z,completed,completed normal,15.0,55kW Diesel,20.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1445,e49df42b-be6d-4262-9c82-4a864bc77838,2022-07-15T22:52:59.651Z,2022-07-15T22:55:38.244Z,completed,completed normal,0.0,55kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1696,d6d21044-1c70-4339-8122-c069bb3534ca,2022-07-15T23:08:10.654Z,2022-07-15T23:10:35.244Z,completed,completed normal,15.0,80kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1122,9f9fa90c-59fd-40a7-a27a-8d30f146b88f,2022-07-15T22:33:07.227Z,2022-07-15T22:35:31.570Z,completed,completed normal,0.0,80kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2289,13e88eb8-745d-4c2f-a41b-f714fb515c01,2022-07-15T23:45:00.657Z,2022-07-15T23:47:45.554Z,completed,completed normal,30.0,42kW Diesel,35.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2155,b8a44f46-1bee-42dc-b629-5e53b6d08434,2022-07-15T23:36:38.358Z,2022-07-15T23:39:16.132Z,completed,completed normal,25.0,80kW Diesel,20.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 993,d393d6ee-2c66-480a-a880-48e3b562c0c5,2022-07-15T22:25:13.046Z,2022-07-15T22:27:41.874Z,completed,completed normal,15.0,55kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1892,0115a1f0-d70c-4c47-bb47-c412b4447e77,2022-07-15T23:20:06.712Z,2022-07-15T23:22:43.971Z,completed,completed normal,50.0,42kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 811,5a54a249-d94c-4ed7-b18f-6ba19f6a9d90,2022-07-15T22:14:03.039Z,2022-07-15T22:16:40.335Z,completed,completed normal,100.0,42kW Diesel,15.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2237,2ce81b15-036e-4ba2-96be-1e5167b8f67a,2022-07-15T23:41:38.050Z,2022-07-15T23:44:08.835Z,completed,completed normal,150.0,42kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2414,3b6b2425-29a6-45fb-a58e-4890fbe8ae84,2022-07-15T23:52:43.835Z,2022-07-15T23:55:31.912Z,completed,completed normal,0.0,55kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 116,58734a20-c670-4a6a-81d7-c0159d3c1f34,2022-07-15T21:34:48.335Z,2022-07-15T21:37:09.914Z,completed,completed normal,5.0,42kW Diesel,10.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1807,751a9e72-8cd3-4057-bf2e-f71e0c5e5076,2022-07-15T23:14:59.136Z,2022-07-15T23:17:22.945Z,completed,completed normal,5.0,80kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 882,cc1613c2-8ef8-4da3-9fd0-3a5e720f016d,2022-07-15T22:18:30.218Z,2022-07-15T22:21:03.570Z,completed,completed normal,25.0,55kW Diesel,20.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1808,b67bf48c-cc10-45be-b549-5948ec87084f,2022-07-15T23:15:00.601Z,2022-07-15T23:17:41.777Z,completed,completed normal,10.0,80kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2396,412d3c7f-3112-420b-87d4-8fa684a2c416,2022-07-15T23:51:36.710Z,2022-07-15T23:54:13.482Z,completed,completed normal,5.0,42kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2093,41e0a203-7d6b-4f5b-ba32-3b20ce085e76,2022-07-15T23:32:32.174Z,2022-07-15T23:35:16.149Z,completed,completed normal,10.0,80kW Diesel,15.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 743,c0192b48-143d-422e-aa0f-1f7360294bcc,2022-07-15T22:09:35.067Z,2022-07-15T22:12:10.393Z,completed,completed normal,5.0,42kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1781,a1098202-5f2d-4162-bfa0-e809a4c6c6c2,2022-07-15T23:13:13.385Z,2022-07-15T23:15:37.563Z,completed,completed normal,150.0,42kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 554,ddaaced0-4b17-4aed-bd30-256537a75644,2022-07-15T21:59:04.039Z,2022-07-15T22:01:12.708Z,completed,completed normal,10.0,80kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2439,540b3d7c-385c-4738-92c0-eb1a195c0bdf,2022-07-15T23:54:18.507Z,2022-07-15T23:56:44.904Z,completed,completed normal,20.0,80kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1669,4b8b4397-8bbf-4b7f-b31c-84bc2197e714,2022-07-15T23:06:38.509Z,2022-07-15T23:09:14.304Z,completed,completed normal,250.0,42kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 20,b4d7e401-13d6-4e06-8f2d-74daa3c448df,2022-07-15T21:30:03.412Z,2022-07-15T21:32:22.006Z,completed,completed normal,0.0,55kW Diesel,0.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 777,b4eae280-a87c-4ab7-9622-c5c5cb340382,2022-07-15T22:11:56.580Z,2022-07-15T22:14:34.698Z,completed,completed normal,300.0,55kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 369,a0aebd63-f779-4aa6-a112-e0309c861180,2022-07-15T21:48:31.734Z,2022-07-15T21:50:38.930Z,completed,completed normal,25.0,55kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 544,46035eef-9705-4742-89b6-5b9b1a0ca67c,2022-07-15T21:58:00.892Z,2022-07-15T22:00:23.386Z,completed,completed normal,70.0,55kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1351,eb81f0e1-775b-4688-86ba-03daf376df1e,2022-07-15T22:47:27.899Z,2022-07-15T22:50:12.992Z,completed,completed normal,5.0,80kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 325,72a8fe6c-370a-4bbd-ab4b-4c4d6842ff8b,2022-07-15T21:46:14.604Z,2022-07-15T21:48:25.640Z,completed,completed normal,5.0,80kW Diesel,25.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1831,ea4d34cf-89cd-4475-9cf7-848ab409c87d,2022-07-15T23:16:30.967Z,2022-07-15T23:18:53.363Z,completed,completed normal,20.0,42kW Diesel,50.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1425,56668ac1-741e-40dc-887c-2960945f70d9,2022-07-15T22:51:50.719Z,2022-07-15T22:54:11.285Z,completed,completed normal,400.0,80kW Diesel,10.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1004,b2f5ea72-45e7-44b3-8700-6adf2c3a14f7,2022-07-15T22:25:46.364Z,2022-07-15T22:28:14.670Z,completed,completed normal,250.0,55kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1148,59891493-6713-40c7-83a1-0468a5cff41d,2022-07-15T22:34:50.519Z,2022-07-15T22:37:31.437Z,completed,completed normal,25.0,42kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1499,d56323b5-e46b-4b44-8c48-e2f8e81b3a98,2022-07-15T22:56:26.149Z,2022-07-15T22:59:06.645Z,completed,completed normal,300.0,42kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 694,cf6e62cf-b354-4d6a-84f8-5637108487c4,2022-07-15T22:06:39.457Z,2022-07-15T22:09:21.355Z,completed,completed normal,35.0,42kW Diesel,5.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1660,bec1057b-8dd2-419d-a0e5-0c12dd491282,2022-07-15T23:06:11.086Z,2022-07-15T23:08:50.054Z,completed,completed normal,20.0,42kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 896,3c9599db-cad8-4155-aa00-904a1b38b134,2022-07-15T22:19:21.971Z,2022-07-15T22:22:00.255Z,completed,completed normal,10.0,80kW Diesel,20.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 427,66488456-c934-4f3f-b334-83404481ca10,2022-07-15T21:52:13.861Z,2022-07-15T21:54:39.506Z,completed,completed normal,30.0,55kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 801,52fac83f-b209-490c-b5e5-983a62ce24f5,2022-07-15T22:13:39.699Z,2022-07-15T22:16:17.436Z,completed,completed normal,10.0,42kW Diesel,15.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1586,781820ae-fb2a-42b9-9e5b-16f70a004443,2022-07-15T23:01:34.146Z,2022-07-15T23:04:04.746Z,completed,completed normal,30.0,80kW Diesel,25.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2044,91e5a059-2023-43e0-8e2e-8d49c31d8ede,2022-07-15T23:29:31.146Z,2022-07-15T23:32:11.915Z,completed,completed normal,50.0,80kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2087,74eac812-ab4d-4da7-8027-9bd5a48aa11e,2022-07-15T23:32:11.126Z,2022-07-15T23:34:36.362Z,completed,completed normal,250.0,55kW Diesel,15.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 149,19c486ff-b642-4a49-95d1-b84859dbcc41,2022-07-15T21:36:57.764Z,2022-07-15T21:39:14.140Z,completed,completed normal,250.0,55kW Diesel,10.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1436,09d19376-c0e1-4857-935f-75e8c7c15283,2022-07-15T22:52:43.534Z,2022-07-15T22:55:16.441Z,completed,completed normal,50.0,42kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
